x_test,y_test,y_pred,GerçekFark,TahminFark,Gerçek,Tahmin,Ongoru,Skor,mean_squared_error
0.063796,0.063828,0.0733555488813395,3.2000244e-05,0.009559550188826982,True,True,True,-2.983974936214759,0.018443879607909563
0.056688,0.056715,0.07482257657786284,2.7000904e-05,0.018134577061137303,True,True,True,-2.983974936214759,0.018443879607909563
0.047863,0.047883,0.07662410894947613,2.0001084e-05,0.028761109808259855,True,True,True,-2.983974936214759,0.018443879607909563
0.069338,0.069377,0.0722180249621126,3.899634e-05,0.0028800236512872557,True,True,True,-2.983974936214759,0.018443879607909563
0.046075,0.046118,0.0769650022491476,4.29973e-05,0.030890000890161695,True,True,True,-2.983974936214759,0.018443879607909563
0.046663,0.04668,0.0768757493008968,1.69985e-05,0.03021274812120167,True,True,True,-2.983974936214759,0.018443879607909563
0.071083,0.071108,0.07187353634628191,2.4996698e-05,0.00079053455385103,True,True,True,-2.983974936214759,0.018443879607909563
0.052195,0.051908,0.07571640915311495,-0.0002870001,0.023521407759558355,False,True,False,-2.983974936214759,0.018443879607909563
0.071722,0.071718,0.0717475739901689,-4.000962e-06,2.5573152842850444e-05,False,True,False,-2.983974936214759,0.018443879607909563
0.06095,0.060988,0.07392778134424166,3.8001686e-05,0.012977781505174202,True,True,True,-2.983974936214759,0.018443879607909563
0.069916,0.069918,0.07209746087657554,1.9967556e-06,0.002181458424202032,True,True,True,-2.983974936214759,0.018443879607909563
0.059723,0.059759,0.07418372166309567,3.599748e-05,0.014460720689632611,True,True,True,-2.983974936214759,0.018443879607909563
0.069918,0.069973,0.07209484751169459,5.5000186e-05,0.002176848303721113,True,True,True,-2.983974936214759,0.018443879607909563
0.068186,0.068194,0.07246638738682426,8.001924e-06,0.004280387397314678,True,True,True,-2.983974936214759,0.018443879607909563
0.050414,0.05045,0.07607293141811552,3.6001205e-05,0.025658931711608796,True,True,True,-2.983974936214759,0.018443879607909563
0.065663,0.065769,0.07295973154106289,0.00010599941,0.007296729109670219,True,True,True,-2.983974936214759,0.018443879607909563
0.052438,0.052429,0.07565836920410512,-8.996576e-06,0.023220370849670158,False,True,False,-2.983974936214759,0.018443879607909563
0.04668,0.046703,0.07687132133341079,2.2999942e-05,0.03019132165408378,True,True,True,-2.983974936214759,0.018443879607909563
0.059794,0.059819,0.07416971651201831,2.5000423e-05,0.01437571523075687,True,True,True,-2.983974936214759,0.018443879607909563
0.064536,0.064627,0.07317909505620937,9.100139e-05,0.008643097248229786,True,True,True,-2.983974936214759,0.018443879607909563
0.052775,0.052927,0.07559628105193184,0.0001519993,0.022821281761227108,True,True,True,-2.983974936214759,0.018443879607909563
0.056434,0.056461,0.07487248186305129,2.6997179e-05,0.018438480089455478,True,True,True,-2.983974936214759,0.018443879607909563
0.051568,0.051597,0.07583880399182527,2.899766e-05,0.024270802483112502,True,True,True,-2.983974936214759,0.018443879607909563
0.05072,0.050743,0.07601361209305346,2.2999942e-05,0.025293613316140773,True,True,True,-2.983974936214759,0.018443879607909563
0.059048,0.059086,0.07430594875882016,3.799796e-05,0.015257948035696606,True,True,True,-2.983974936214759,0.018443879607909563
0.068188,0.068238,0.07245805738807715,5.0000846e-05,0.004270060642967588,True,True,True,-2.983974936214759,0.018443879607909563
0.051007,0.051033,0.07595467397228706,2.6002526e-05,0.024947675105490563,True,True,True,-2.983974936214759,0.018443879607909563
0.064898,0.064982,0.07311023969610417,8.3997846e-05,0.008212240528661846,True,True,True,-2.983974936214759,0.018443879607909563
0.052963,0.053056,0.07556576316322716,9.300187e-05,0.022602763372320256,True,True,True,-2.983974936214759,0.018443879607909563
0.069689,0.069738,0.0721475299874011,4.900247e-05,0.002458531824654664,True,True,True,-2.983974936214759,0.018443879607909563
0.070501,0.070536,0.07198368135786337,3.5002828e-05,0.0014826816687611988,True,True,True,-2.983974936214759,0.018443879607909563
0.053877,0.054024,0.07537941940105977,0.00014699996,0.021502419635425235,True,True,True,-2.983974936214759,0.018443879607909563
0.073249,0.073306,0.07148751159048256,5.7004392e-05,-0.001761485740183033,True,False,False,-2.983974936214759,0.018443879607909563
0.067673,0.067692,0.0725717632974702,1.899898e-05,0.0048987655843812095,True,True,True,-2.983974936214759,0.018443879607909563
0.051248,0.051319,0.07590273846407311,7.100031e-05,0.02465473939199822,True,True,True,-2.983974936214759,0.018443879607909563
0.06787,0.067918,0.07253172205002689,4.800409e-05,0.00466172353537464,True,True,True,-2.983974936214759,0.018443879607909563
0.061409,0.061446,0.07381392829281286,3.6999583e-05,0.01240492798549131,True,True,True,-2.983974936214759,0.018443879607909563
0.070943,0.070968,0.07190986891510032,2.5004148e-05,0.0009668709826662347,True,True,True,-2.983974936214759,0.018443879607909563
0.050024,0.050088,0.07615182303227355,6.400049e-05,0.0261278239671128,True,True,True,-2.983974936214759,0.018443879607909563
0.045912,0.045937,0.07692029080508095,2.5000423e-05,0.03100828952310425,True,True,True,-2.983974936214759,0.018443879607909563
0.072475,0.072516,0.0716303581470345,4.1000545e-05,-0.0008446430689002526,True,False,False,-2.983974936214759,0.018443879607909563
0.046924,0.046951,0.07681782208607868,2.7000904e-05,0.02989382334278301,True,True,True,-2.983974936214759,0.018443879607909563
0.048526,0.048544,0.07647816659308893,1.8000603e-05,0.027952166361584485,True,True,True,-2.983974936214759,0.018443879607909563
0.050392,0.050414,0.07607797704032598,2.2001565e-05,0.02568597889832197,True,True,True,-2.983974936214759,0.018443879607909563
0.07083,0.070834,0.07193010112473683,4.000962e-06,0.001100098697635693,True,True,True,-2.983974936214759,0.018443879607909563
