"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"23.02.2021","AFT","AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU","0,083261","18.784.761.322,00","29.607","1.564.043.893,41"
"23.02.2021","AFV","AK PORTFÖY  AVRUPA YABANCI HİSSE SENEDİ FONU","0,054107","1.538.439.628,00","1.686","83.239.906,60"
"23.02.2021","AGC","AK PORTFÖY AGI DEĞİŞKEN FON","1,280802","63.290.965,00","815","81.063.223,33"
"23.02.2021","AHI","ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN)","2,177433","8.763.533,00","95","19.082.005,93"
"23.02.2021","AHN","ATLAS PORTFÖY SERBEST(DÖVİZ)FON","8,281941","2.952.043,00","22","24.448.645,56"
"23.02.2021","AHU","ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","1,810763","48.851.412,00","527","88.458.342,64"
"23.02.2021","AHV","AZİMUT PYŞ DENGELİ SERBEST FON","2,169004","110.043.521,00","245","238.684.820,31"
"23.02.2021","AHZ","AZİMUT PYŞ ATAK SERBEST FON","2,370867","12.337.842,00","49","29.251.383,53"
"23.02.2021","AIG","AZİMUT PORTFÖY İA SERBEST ÖZEL FON","2,853169","8.598.970,00","10","24.534.317,32"
"23.02.2021","AIH","AK PORTFÖY RTH SERBEST ÖZEL FON","1,817798","58.716.646,00","4","106.734.972,79"
"23.02.2021","AII","AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON","9,627235","5.438.400,00","3","52.356.752,64"
"23.02.2021","AIM","AK PORTFÖY MİMKA SERBEST ÖZEL FON","1,964331","43.367.680,00","4","85.188.462,08"
"23.02.2021","AIR","AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON","16,574557","10.274.989,00","1","170.303.393,74"
"23.02.2021","AIS","AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","0,021068","970.472.130,00","1.326","20.445.770,55"
"23.02.2021","AJE","AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON","7,785105","65.748.168,00","222","511.856.393,25"
"23.02.2021","AJK","AK PORTFÖY İKINCI SERBEST (DÖVIZ) FON","8,438000","107.836.223,00","479","909.922.004,63"
"23.02.2021","AJL","AK PORTFÖY BEŞİNCİ SERBEST (DÖVIZ) FON","7,026820","117.261.833,00","728","823.977.800,07"
"23.02.2021","AJN","AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON","7,609048","49.767.500,00","458","378.683.280,15"
"23.02.2021","AKE","AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU","0,063491","8.227.783.764,00","6.459","522.388.382,72"
"23.02.2021","AKU","AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,087544","541.749.676,00","3.911","47.426.841,66"
"23.02.2021","AK2","AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,240187","134.098.389,00","10.513","32.208.690,05"
"23.02.2021","AK3","AK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","3,174975","79.575.407,00","2.114","252.649.908,60"
"23.02.2021","ALC","AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,031136","1.282.965.840,00","4.272","39.946.359,86"
"23.02.2021","ALE","AK PORTFÖY PARA PIYASASI FONU","2,428338","1.092.643.372,00","31.160","2.653.307.388,25"
"23.02.2021","ANL","AK PORTFÖY ALTERNATİF BANK PARA PİYASASI FONU","6,509421","11.390.233,00","3.212","74.143.821,71"
"23.02.2021","ANZ","ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON","2,477060","11.781.697,00","19","29.183.965,49"
"23.02.2021","AN1","STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON","9,262074","228.869,54","93","2.119.806,55"
"23.02.2021","AOY","AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU","0,098613","1.229.593.556,00","8.879","121.253.342,45"
"23.02.2021","APJ","AK PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU","1,594479","39.072.517,00","402","62.300.319,62"
"23.02.2021","APP","AK PORTFÖY P1 SERBEST ÖZEL FON","3,114315","26.880.245,00","2","83.713.555,11"
"23.02.2021","APT","AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU","0,051465","956.075.343,00","11.965","49.204.810,57"
"23.02.2021","ARE","İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU","0,042112","328.644.587,00","1.243","13.839.979,33"
"23.02.2021","ARF","AK PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON","2,210077","26.041.489,00","17","57.553.702,53"
"23.02.2021","ARL","AK PORTFÖY BİRİNCİ FON SEPETİ FONU","2,326261","1.109.530.040,00","8.956","2.581.056.140,25"
"23.02.2021","ARM","AK PORTFÖY İKİNCİ FON SEPETİ FONU","2,478985","346.433.543,00","3.638","858.803.477,23"
"23.02.2021","ARP","AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON","2,367982","134.799.021,00","1","319.201.720,25"
"23.02.2021","ATJ","AZİMUT PORTFÖY ÇINAR SERBEST ÖZEL FON","1,085208","136.985.258,00","3","148.657.436,21"
"23.02.2021","AUT","ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","2,452582","670.778,00","19","1.645.138,20"
"23.02.2021","AVC","ATA PORTFÖY İKİNCİ SERBEST FONU","1,399352","319.000,00","42","446.393,25"
"23.02.2021","AVT","AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","44,132450","12.358.237,00","18.017","545.399.272,48"
"23.02.2021","AVZ","AK PORTFÖY SERBEST ( DÖVİZ ) FONU","8,449212","18.534.831,00","46","156.604.709,68"
"23.02.2021","AYA","ATA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,646457","29.207.375,00","361","77.296.060,60"
"23.02.2021","AYR","AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,025402","20.771.788.374,00","11.065","527.648.313,87"
"23.02.2021","AZF","AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU","0,028848","4.543.014.268,00","15","131.057.156,18"
"23.02.2021","AZJ","AZİMUT PYŞ STRATEJİ-1 SERBEST FON","1,995652","285.682.598,00","342","570.122.944,58"
"23.02.2021","AZV","AZİMUT PYŞ BKS SERBEST ÖZEL FON","2,582093","268.430.993,00","4","693.113.896,88"
"23.02.2021","AZZ","AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","1,00"
"23.02.2021","BGP","AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","1,093810","14.562.025,00","63","15.928.092,04"
"23.02.2021","CEY","İŞ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"23.02.2021","CTF","İŞ PORTFÖY ASSG SERBEST ÖZEL FON","0,953374","12.300.368,00","1","11.726.847,56"
"23.02.2021","CTG","İŞ PORTFÖY FEFON SERBEST  ÖZEL FON","0,959199","107.823.962,00","2","103.424.589,81"
"23.02.2021","CTM","İŞ PORTFÖY KEFON SERBEST ÖZEL FON","0,948524","105.983.679,00","2","100.528.045,41"
"23.02.2021","CTP","İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"23.02.2021","CTV","İŞ PORTFÖY MHA SERBEST ÖZEL FON","1,053142","36.243.204,00","2","38.169.249,74"
"23.02.2021","DAH","DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,306474","108.901.700,00","317","33.375.490,09"
"23.02.2021","DAI","DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON","9,423480","4.236.294,00","5","39.920.631,93"
"23.02.2021","DAT","DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON","9,386015","3.198.835,00","5","30.024.312,47"
"23.02.2021","DAZ","DENİZ PORTFÖY TÜRKIZ SERBEST(DÖVİZ) ÖZEL FON","0,848893","8.704.694,00","3","7.389.353,87"
"23.02.2021","DBA","DENİZ PORTFÖY ALTIN FONU","0,048321","2.337.940.300,00","8.522","112.971.026,04"
"23.02.2021","DBB","DENİZ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,026908","115.508.000,00","196","3.108.124,02"
"23.02.2021","DBG","DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU","0,054754","2.338.240.000,00","5","128.029.028,72"
"23.02.2021","DBH","DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU","0,037915","1.657.875.800,00","1.187","62.857.797,78"
"23.02.2021","DBK","DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,022910","7.556.689.898,00","99.493","173.127.339,10"
"23.02.2021","DBP","DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,044668","552.108.500,00","378","24.661.675,02"
"23.02.2021","DBZ","DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,025780","2.138.644.700,00","536","55.135.254,49"
"23.02.2021","DCP","DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON","7,303515","5.151.657,00","1","37.625.205,28"
"23.02.2021","DDA","DENİZ PORTFÖY ALTINCI SERBEST FON","1,184576","19.641.789,00","40","23.267.182,46"
"23.02.2021","DDC","DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON","1,175599","5.857.309,00","19","6.885.849,51"
"23.02.2021","DDE","DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON","8,551334","5.668.660,00","1","48.474.604,52"
"23.02.2021","DDF","DENİZ PORTFÖY DİNAMO SERBEST FON","1,431817","12.232.384,00","34","17.514.538,50"
"23.02.2021","DDP","DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON","8,662153","395.365,00","1","3.424.712,21"
"23.02.2021","DDS","DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON","3,068135","8.034.075,00","1","24.649.629,48"
"23.02.2021","DFG","DENİZ PORTFÖY EGE SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFK","DENİZ PORTFÖY HLC SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFL","DENİZ PORTFÖY OLMİ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFR","DENİZ PORTFÖY ARSLAN SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFS","DENİZ PORTFÖY FRS SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFV","DENİZ PORTFÖY MERT SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DFZ","DENİZ PORTFÖY LARA SERBEST ÖZEL FON","1,022484","81.949.209,00","1","83.791.736,96"
"23.02.2021","DGH","ATA PORTFÖY ÜÇÜNCÜ SERBEST FONU","1,771714","43.916.515,00","15","77.807.522,57"
"23.02.2021","DKF","DENİZ PORTFÖY INND SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DLY","DENİZ PORTFÖY PARA PİYASASI FONU","1,075949","2.178.885.905,00","232.605","2.344.371.153,28"
"23.02.2021","DNO","DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON","9,818620","941.678,00","3","9.245.978,53"
"23.02.2021","DOB","DENİZ PORTFÖY TÜRKİZ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DOF","DENİZ PORTFÖY KUZEY SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DOS","DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON","7,086826","6.072,00","1","43.031,21"
"23.02.2021","DPA","DENİZ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON","8,441618","18.551.371,00","1","156.603.584,30"
"23.02.2021","DPB","DENİZ PORTFÖY SERBEST (DÖVİZ) FON","2,231755","294.090.031,00","391","656.336.754,46"
"23.02.2021","DPC","DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON","10,064977","5.636.004,00","1","56.726.250,06"
"23.02.2021","DPE","DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON","2,323840","65.456.679,00","1","152.110.839,24"
"23.02.2021","DPG","DENİZ PORTFÖY ESMER SERBEST (DÖVİZ) ÖZEL FON","9,531725","5.365.067,00","2","51.138.342,59"
"23.02.2021","DPI","DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON","1,161958","174.228.825,00","221","202.446.513,57"
"23.02.2021","DPK","DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","1,686363","3.676.161,00","196","6.199.342,05"
"23.02.2021","DPL","DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON","10,773022","9.898.646,00","1","106.638.333,39"
"23.02.2021","DPN","DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON","8,821906","5.189.385,00","1","45.780.268,38"
"23.02.2021","DPP","DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON","10,159548","26.202.562,00","2","266.206.198,43"
"23.02.2021","DPT","DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )","1,750117","3.138.006,00","516","5.491.878,62"
"23.02.2021","DPU","DENİZ PORFÖY TUAL SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"23.02.2021","DPV","DENİZ PORTFÖY ENDA SERBEST ÖZEL FON","2,221048","12.721.767,00","1","28.255.652,64"
"23.02.2021","DPZ","DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON","8,390716","998.782,00","1","8.380.496,47"
"23.02.2021","DRR","DENİZ PORTFÖY REYHAN SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DRS","DENİZ PORTFÖY GÜL SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DSC","DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DSD","DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON","9,313960","8.259.297,00","90","76.926.759,69"
"23.02.2021","DSM","DENİZ PORTFÖY MERT SERBEST (DÖVİZ) ÖZEL FON","8,549393","5.517.582,00","2","47.171.975,71"
"23.02.2021","DSP","DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU","1,818837","23.907.428,00","296","43.483.707,62"
"23.02.2021","DSS","DENİZ PORTFÖY BADE SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DTT","DENİZ PORTFÖY SSM SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","DZE","DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","0,095860","145.938.300,00","636","13.989.605,47"
"23.02.2021","DZM","DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON","7,894839","11.288.081,00","57","89.117.581,63"
"23.02.2021","DZT","DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,850314","9.545.400,00","352","8.116.585,48"
"23.02.2021","DZZ","DENİZ PORTFÖY ECEM SERBEST (DÖVİZ) ÖZEL FON","1,707755","400.000,00","1","683.101,97"
"23.02.2021","EBD","GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON","0,027844","124.108.464,00","105","3.455.650,50"
"23.02.2021","ECA","GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,156408","19.665.299,00","106","3.075.806,55"
"23.02.2021","ECB","GLOBAL MD PORTFÖY PARA PİYASASI FONU","10,029767","10.276.393,00","2.716","103.069.823,32"
"23.02.2021","ECT","GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,046295","47.084.057,00","138","2.179.772,26"
"23.02.2021","ECV","GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,097408","364.282.866,00","3.349","35.483.942,40"
"23.02.2021","EC2","GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","6,602084","386.657,31","133","2.552.744,20"
"23.02.2021","EIB","QİNVEST PORTFÖY DEĞİŞKEN FON","0,076542","1.319.326.012,00","780","100.984.489,22"
"23.02.2021","EIC","QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU","0,023445","2.764.459.557,00","228","64.811.803,48"
"23.02.2021","EID","QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)","0,127332","119.785.589,00","210","15.252.509,24"
"23.02.2021","EIL","QİNVEST PORTFÖY PARA PİYASASI FONU","0,914953","8.325.940,00","241","7.617.840,70"
"23.02.2021","EKF","QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU","0,019615","3.343.324.752,07","188","65.579.930,50"
"23.02.2021","ELZ","QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","1,174092","16.058.874,00","75","18.854.601,03"
"23.02.2021","EMS","İŞ PORTFÖY EMSA SERBEST ÖZEL FON","0,000000","0,00","1","0,00"
"23.02.2021","ESG","MÜKAFAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON","1,078796","118.112.776,00","183","127.419.550,35"
"23.02.2021","FBN","FİBA PORTFÖY SAFİR SERBEST FON","1,022886","4.000.000,00","2","4.091.543,84"
"23.02.2021","FBV","İŞ PORTFÖY MODEL SERBEST FON","0,997457","13.275.028,00","38","13.241.265,90"
"23.02.2021","FBZ","FİBA PORTFÖY ROTA SERBEST FON","1,025203","5.000.000,00","1","5.126.016,38"
"23.02.2021","FCV","FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON","1,774115","36.305.379,00","348","64.409.924,47"
"23.02.2021","FDO","QNB FİNANS PORTFÖY SULTAN SERBEST(DÖVİZ) ÖZEL FON","6,570724","2.658.500,00","1","17.468.268,63"
"23.02.2021","FFD","FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","0,010261","654.143.000,00","33","6.712.328,27"
"23.02.2021","FFH","QNB FİNANS PORTFÖY ÇOKLU VARLIK KATILIM FONU","1,006461","11.176.974,00","95","11.249.188,53"
"23.02.2021","FFO","QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON","7,145542","3.480.042,00","7","24.866.785,32"
"23.02.2021","FFP","QNB FİNANS PORTFÖY FON SEPETİ FONU","1,000175","112.224.952,00","1.068","112.244.581,21"
"23.02.2021","FFS","FİBA PORTFÖY SERBEST (DÖVİZ) FON","7,952100","8.822.447,00","76","70.156.977,09"
"23.02.2021","FIB","FİBA PORTFÖY ALTIN FONU","0,032988","3.444.497.650,14","2.311","113.626.507,57"
"23.02.2021","FID","FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON","0,124282","729.122.902,00","766","90.617.216,08"
"23.02.2021","FIL","FİBA PORTFÖY PARA PİYASASI FONU","0,063221","24.604.350.307,00","8.407","1.555.501.060,82"
"23.02.2021","FIT","FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU","0,075400","161.019.119,00","135","12.140.787,04"
"23.02.2021","FI3","QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU","179,892165","224.011,16","10.184","40.297.852,81"
"23.02.2021","FI5","QNB FINANS PORTFÖY PARA PIYASASI FONU","131,459030","10.205.905,31","14.288","1.341.658.414,26"
"23.02.2021","FNO","QNB FINANS PORTFÖY BIRINCI DEĞIŞKEN FON","0,025697","37.965.312.101,04","3.283","975.587.619,00"
"23.02.2021","FPE","FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU","8,271294","6.564.684,00","905","54.298.429,73"
"23.02.2021","FPH","FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","3,124291","13.058.279,00","465","40.797.868,07"
"23.02.2021","FPK","FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,019351","2.772.544.338,00","541","53.651.463,30"
"23.02.2021","FPZ","QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","8,290275","21.724.345,00","387","180.100.789,80"
"23.02.2021","FRA","AZIMUT PORTFÖY MAB SERBEST ÖZEL FON","3,272224","16.108.246,00","1","52.709.790,96"
"23.02.2021","FRZ","AZİMUT PORTFÖY FRZ SERBEST ÖZEL FON","1,639066","13.750.799,00","2","22.538.469,05"
"23.02.2021","FSF","FİBA PORTFÖY KISA VADELİ SERBEST FON","1,136568","41.476.290,00","70","47.140.625,50"
"23.02.2021","FSK","QNB FİNANS PORTFÖY KISA VADELİ SERBEST FON","1,084093","51.735.551,00","144","56.086.124,07"
"23.02.2021","FUB","QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU","0,085991","1.335.078.214,00","1.032","114.805.302,83"
"23.02.2021","FUP","QNB FİNANS PORTFÖY BAYSAN SERBEST (DÖVİZ) ÖZEL FON","8,868939","10.298.118,00","1","91.333.375,77"
"23.02.2021","FUR","QNB FİNANS PORTFÖY ŞEDELE SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"23.02.2021","FVS","QNB FİNANS PORTFÖY VİZYON SERBEST (DÖVİZ) ÖZEL FON","8,414897","6.811.632,00","2","57.319.183,34"
"23.02.2021","FYA","İSTANBUL PORTFÖY ARK II SERBEST FON","0,002650","65.216.779.400,00","110","172.834.594,39"
"23.02.2021","FYB","AZİMUT PYŞ EB SERBEST ( DÖVİZ ) ÖZEL FON","9,081090","2.620.828,00","5","23.799.975,22"
"23.02.2021","FYD","QNB FINANS PORTFÖY BIRINCI HISSE SENEDI FONU (HISSE SENEDI YOĞUN FON)","0,796689","65.699.314,08","833","52.341.918,81"
"23.02.2021","FYF","STRATEJİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN)","0,021363","448.307.235,00","6","9.576.963,49"
"23.02.2021","FYG","AZİMUT PORTFÖY ÖPY SERBEST ( DÖVİZ ) ÖZEL FON","1,819060","72.114.621,00","58","131.180.845,39"
"23.02.2021","FYH","AZİMUT PYŞ SERBEST ( DÖVİZ ) FON","8,907986","9.094.423,00","65","81.012.994,54"
"23.02.2021","FYI","AZİMUT PORTFÖY 4.0 SERBEST FON","1,699493","136.566.363,00","46","232.093.511,58"
"23.02.2021","FYM","AZİMUT PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON","0,048730","1.096.691.908,00","1","53.442.152,02"
"23.02.2021","FYO","QNB FINANS PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,219899","488.154.840,51","917","107.344.544,85"
"23.02.2021","FYT","QNB FINANS PORTFÖY KISA VADELI BORÇLANMA ARAÇLARI FONU","0,077526","4.380.103.630,37","97.356","339.570.061,86"
"23.02.2021","FZP","FİBA PORTFÖY SERBEST FON","1,061790","126.989.463,00","181","134.836.161,72"
"23.02.2021","GAE","GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,043011","874.498.667,00","3.129","37.613.301,81"
"23.02.2021","GAF","GEDİK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,115710","86.836.600,00","225","10.047.853,01"
"23.02.2021","GAG","GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON","2,198776","6.775.162,00","18","14.897.065,14"
"23.02.2021","GAH","GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON","1,669212","128.319.626,00","1.567","214.192.648,88"
"23.02.2021","GAK","GEDİK PORTFÖY KARMA FON","1,189389","12.969.520,00","247","15.425.804,37"
"23.02.2021","GAL","GARANTİ PORTFÖY İKİNCİ PARA PİYASASI FONU","73,621631","15.454.804,00","19.576","1.137.807.873,28"
