"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"01.07.2021","PUD","AK PORTFÖY AKY SERBEST (DÖVİZ) ÖZEL FON","11,769450","2.723.726,00","3","32.056.756,20"
"01.07.2021","PUR","AK PORTFÖY ÖPY DÖRDÜNCÜ SERBEST ÖZEL FON","1,402996","7.752.333,00","4","10.876.492,10"
"01.07.2021","PUT","AK PORTFÖY ÖPY BEŞİNCİ SERBEST ÖZEL FON","1,345672","23.674.637,00","1","31.858.302,06"
"01.07.2021","PUV","AK PORTFÖY PRUVA SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","1,00"
"01.07.2021","PVK","ALBARAKA PORTFÖY KISA VADELİ KATILIM SERBEST FON","1,155193","392.981.654,00","71","453.969.467,86"
"01.07.2021","PYF","AZİMUT PORTFÖY YONCA SERBEST ÖZEL FON","1,200216","269.598.713,00","7","323.576.658,84"
"01.07.2021","PYH","AZİMUT PORTFÖY 10.0 SERBEST FON","0,941629","13.051.537,00","1","12.289.706,92"
"01.07.2021","PYL","AZİMUT PORTFÖY 11.0 SERBEST FON","1,007896","51.253.974,00","1","51.658.651,56"
"01.07.2021","RBA","ALBARAKA PORTFÖY ALTIN KATILIM FONU","1,877052","4.541.127,00","621","8.523.932,61"
"01.07.2021","RBH","ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,522479","33.386.556,00","3.576","84.216.892,78"
"01.07.2021","RBK","ALBARAKA PORTFÖY KATILIM FONU","1,490208","6.843.324,00","534","10.197.975,16"
"01.07.2021","RBT","ALBARAKA PORTFÖY KİRA SERTİFİKALARI  KATILIM FONU","1,418189","3.460.258,00","204","4.907.299,91"
"01.07.2021","RBV","ALBARAKA PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","1,454993","46.385.989,00","334","67.491.295,65"
"01.07.2021","RPD","RE-PIE PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,038179","1.200.000,00","1","1.245.815,02"
"01.07.2021","SBS","STRATEJİ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON","9,627609","3.219.746,00","1","30.998.455,13"
"01.07.2021","SJP","STRATEJİ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON","0,000000","0,00","0","0,00"
"01.07.2021","SKT","FİBA PORTFÖY ŞEKERBANK KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,024312","869.931.056,00","2.684","21.149.532,47"
"01.07.2021","SLF","FİBA PORTFÖY ŞEKERBANK PARA PİYASASI FONU","2,086374","70.240.944,00","6.184","146.548.848,03"
"01.07.2021","SPA","AZIMUT PORTFÖY 6.0 SERBEST (DÖVIZ) FON","8,725783","51.878.871,00","263","452.683.759,42"
"01.07.2021","SPD","AZIMUT PORTFÖY BEG SERBEST (DÖVIZ) ÖZEL FON","10,419102","7.799.853,00","1","81.267.467,87"
"01.07.2021","SPE","AZIMUT PORTFÖY 5.0 SERBEST (DÖVIZ) FON","11,968303","20.207.078,00","141","241.844.430,24"
"01.07.2021","SPG","AZİMUT PORTFÖY BEG SERBEST ÖZEL FON","1,569435","8.240.712,00","1","12.933.264,18"
"01.07.2021","SPN","AZIMUT PORTFÖY PİYASA NÖTR SERBEST FON","1,541674","225.166.328,00","203","347.133.128,37"
"01.07.2021","SRO","AZİMUT PORTFÖY SKY SERBEST ÖZEL FON","1,987462","319.392.014,00","6","634.779.516,67"
"01.07.2021","SRY","AZİMUT PORTFÖY SKY SERBEST (DÖVİZ) ÖZEL FON","17,537733","6.275.533,00","1","110.058.622,63"
"01.07.2021","SSO","AK PORTFÖY AK SANDIK SERBEST ÖZEL FON","2,009651","434.698.945,00","1","873.593.300,83"
"01.07.2021","STS","STRATEJİ PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","11,395345","5.699.650,00","23","64.949.478,68"
"01.07.2021","STZ","STRATEJİ PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","1,088979","9.851.952,00","24","10.728.566,13"
"01.07.2021","ST1","STRATEJİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","17,289555","4.886.051,44","257","84.477.655,74"
"01.07.2021","SUA","ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,076645","2.908.621.628,11","887","222.930.708,41"
"01.07.2021","SUB","ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON","0,041978","183.116.693,00","194","7.686.803,14"
"01.07.2021","SUC","ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON","2,657626","28.002.871,00","543","74.421.151,35"
"01.07.2021","TAO","TEB PORTFÖY ALARKO GRUBU DEĞİŞKEN ÖZEL FON","2,949248","40.000.000,00","1","117.969.909,99"
"01.07.2021","TAU","İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,043500","2.123.936.367,00","2.252","92.391.814,96"
"01.07.2021","TBP","İŞ PORTFÖY PRIVIA BANKACILIK DEĞİŞKEN ÖZEL FON","0,043662","1.130.669.377,00","117","49.367.530,23"
"01.07.2021","TBT","TEB PORTFÖY BORÇLANMA ARAÇLARI FONU","22,523975","832.502,52","1.051","18.751.266,11"
"01.07.2021","TBV","İŞ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,080040","1.546.952.373,00","1.113","123.817.655,55"
"01.07.2021","TCA","ZİRAAT PORTFÖY ALTIN KATILIM FONU","0,064967","7.093.794.141,16","8.539","460.861.090,70"
"01.07.2021","TCB","TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,047962","124.258.098,00","622","5.959.674,99"
"01.07.2021","TCC","TACİRLER PORTFÖY SERBEST ( DÖVİZ ) FON","0,012065","6.922.808.600,00","34","83.524.809,76"
"01.07.2021","TCD","TACİRLER PORTFÖY DEĞIŞKEN FON","4,495970","219.741.986,00","18.564","987.953.445,70"
"01.07.2021","TCI","TACİRLER PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON","1,510365","391.957.516,00","122","591.998.743,50"
"01.07.2021","TCS","TACİRLER PORTFÖY SİRİUS SERBEST FON","2,586764","34.681.875,00","41","89.713.834,46"
"01.07.2021","TDG","İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU","0,096746","879.359.398,00","1.686","85.074.208,36"
"01.07.2021","TDP","TEB PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON","9,015639","24.251.055,00","95","218.638.748,84"
"01.07.2021","TE3","TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON","6,191483","95.424.185,00","2.025","590.817.189,61"
"01.07.2021","TE4","TEB PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,076770","146.117.338,00","365","157.334.822,27"
"01.07.2021","TFF","TEB PORTFÖY AMERİKA TEKNOLOJİ YABANCI BYF FON SEPETİ FONU","4,866943","10.396.047,00","2.121","50.596.965,64"
"01.07.2021","TGA","GARANTİ PORTFÖY AGRESİF DEĞİŞKEN FON","0,037606","544.219.900,00","1.380","20.465.944,60"
"01.07.2021","TGE","İŞ PORTFÖY EMTIA YABANCI BYF FON SEPETI FONU","0,035677","11.519.977.044,00","10.704","410.999.492,90"
"01.07.2021","TGR","AK PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON","0,975653","65.444.918,00","2.877","63.851.511,37"
"01.07.2021","TGT","GARANTİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,024736","23.022.247.538,00","69.337","569.475.312,02"
"01.07.2021","THG","TACİRLER PORTFÖY ODEABANK SERBEST ÖZEL FON","1,040059","60.694.490,00","286","63.125.848,39"
"01.07.2021","THV","ATA PORTFÖY ALTINCI SERBEST FON","1,800430","3.280.268,00","181","5.905.891,94"
"01.07.2021","TIE","İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,065965","783.404.519,00","1.777","51.677.285,05"
"01.07.2021","TIP","TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM SERBEST (DÖVİZ) ÖZEL FON","9,046974","14.265.808,00","121","129.062.392,85"
"01.07.2021","TIV","İŞ PORTFÖY KISA VADELI BORÇLANMA ARAÇLARI FONU","11,917229","319.701.505,00","88.295","3.809.955.991,50"
"01.07.2021","TI1","İŞ PORTFÖY PARA PİYASASI FONU","319,514831","21.617.673,00","88.448","6.907.167.137,48"
"01.07.2021","TI2","İŞ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","71,349331","665.315,40","1.463","47.469.808,82"
"01.07.2021","TI3","İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","95,703337","1.721.728,00","2.072","164.775.114,61"
"01.07.2021","TI4","İŞ PORTFÖY BİRİNCİ DEĞIŞKEN FON","96,238291","1.209.295,00","2.964","116.380.484,34"
"01.07.2021","TI6","İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","125,883644","1.152.638,91","4.449","145.098.387,15"
"01.07.2021","TI7","İŞ PORTFÖY İKİNCİ DEĞİŞKEN FON","11,227498","13.337.862,00","4.533","149.750.823,34"
"01.07.2021","TJF","TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU","0,000000","0,00","0","0,00"
"01.07.2021","TJL","AZİMUT PORTFÖY TAYD SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.07.2021","TKF","TACİRLER PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","6,613155","87.826.472,00","9.180","580.810.043,16"
"01.07.2021","TKK","İŞ PORTFÖY KUMBARA HESABI KARMA ÖZEL FON","0,227915","2.075.945.400,00","162.870","473.139.922,31"
"01.07.2021","TKM","TEB PORTFÖY PARA PİYASASI FONU","435,468365","4.066.107,00","17.203","1.770.660.966,23"
"01.07.2021","TLE","AURA PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU","3,880510","29.765.956,00","604","115.507.076,82"
"01.07.2021","TLH","AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","1,984350","13.068.261,00","38","25.932.002,56"
"01.07.2021","TLY","TERA PORTFÖY BİRİNCİ SERBEST FON","1,051619","1.000.000,00","1","1.051.619,20"
"01.07.2021","TLZ","ATA PORTFÖY ANALİZ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","1,424759","9.364.536,00","112","13.342.208,93"
"01.07.2021","TMC","İŞ PORTFÖY TEMA  DEĞİŞKEN FON","0,029444","178.574.827,00","1.542","5.257.993,68"
"01.07.2021","TMG","İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU","0,148845","1.100.342.071,00","4.183","163.780.039,28"
"01.07.2021","TMR","TEB PORTFÖY MAKRO SERBEST FON","1,031423","12.150.000,00","18","12.531.787,39"
"01.07.2021","TNH","TACİRLER PORTFÖY REAL CAPİTAL SERBEST ÖZEL FON","0,897724","53.084.801,00","2","47.655.491,33"
"01.07.2021","TNI","TEB PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON","1,278705","110.263.275,00","384","140.994.241,09"
"01.07.2021","TNK","TEB PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","7,381300","76.827.514,00","28.162","567.086.953,78"
"01.07.2021","TNS","TACİRLER PORTFÖY NAR SERBEST FON","1,011942","207.586.095,00","133","210.065.125,48"
"01.07.2021","TOT","TEB PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","197,294117","367.376,00","576","72.481.123,43"
"01.07.2021","TPC","TEB PORTFÖY BİRİNCİ FON SEPETİ FONU","1,846249","108.734.096,00","796","200.750.241,64"
"01.07.2021","TPE","İŞ PORTFÖY PY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU","0,070912","8.245.931.945,00","64","584.737.969,51"
"01.07.2021","TPF","TACİRLER PORTFÖY BORÇLANMA ARAÇLARI FONU","2,371730","20.674.158,00","286","49.033.522,84"
"01.07.2021","TPJ","TEB PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","10,666683","62.070.865,00","346","662.090.209,65"
"01.07.2021","TPL","TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU","3,152445","31.260.942,00","837","98.548.402,10"
"01.07.2021","TPO","İŞ PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU","0,032387","2.849.960.660,00","10","92.301.925,98"
"01.07.2021","TPP","TEB PORTFÖY PUSULA SERBEST FON","3,467098","21.479.000,00","80","74.469.803,43"
"01.07.2021","TPR","İŞ PORTFÖY PY HİSSE SENEDİ ÖZEL FONU (HİSSE SENEDİ YOĞUN FON)","0,023914","1.158.618.017,00","2","27.707.227,90"
"01.07.2021","TPV","AURA PORTFÖY İKİNCİ DEĞİŞKEN FON","2,307582","2.884.348,00","31","6.655.868,51"
"01.07.2021","TPZ","TEB PORTFÖY KİRA SERTİFİKALARI (DÖVİZ) KATILIM FONU","3,735456","6.740.000,00","256","25.176.973,51"
"01.07.2021","TRR","TEB PORTFÖY BEŞİNCİ SERBEST FON","1,167890","47.942.656,00","7","55.991.756,47"
"01.07.2021","TSI","İŞ PORTFÖY MAKSİMUM HESAP KISA VADELI BORÇLANMA ARAÇLARI FONU","0,044928","65.260.158.008,00","98.414","2.931.983.219,77"
"01.07.2021","TSP","AZİMUT PORTFÖY TESA SERBEST (DÖVİZ) ÖZEL FON","8,697361","15.788.815,00","3","137.321.030,88"
"01.07.2021","TTA","İŞ PORTFÖY ALTIN FONU","0,052843","10.413.634.633,00","11.776","550.287.223,46"
"01.07.2021","TTE","İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,127681","3.297.082.714,00","10.901","420.974.860,39"
"01.07.2021","TTL","TACİRLER PORTFÖY KARTOPU SERBEST FON","1,980889","121.111.489,00","5","239.908.455,60"
"01.07.2021","TTN","AZİMUT PORTFÖY TESA SERBEST ÖZEL FON","0,990532","8.841.304,00","1","8.757.594,87"
"01.07.2021","TTP","TEB PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON","8,915991","8.953.379,00","63","79.828.248,57"
"01.07.2021","TTS","TEB PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON","9,205445","18.125.312,00","1","166.851.560,52"
"01.07.2021","TTV","TACİRLER PORTFÖY VEGA SERBEST FON","1,221433","165.303.573,00","53","201.907.248,57"
"01.07.2021","TUA","TEB PORTFÖY ALTIN FONU","0,115015","2.649.947.308,21","5.008","304.784.359,94"
"01.07.2021","TYH","TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,139716","179.866.473,44","1.274","25.130.261,02"
"01.07.2021","TZC","ZİRAAT PORTFÖY BÜYÜYEN ÇOCUKLARA YÖNELİK DEĞİŞKEN ÖZEL FON","0,028041","136.805.000,00","1.197","3.836.168,71"
"01.07.2021","TZD","ZİRAAT PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,199771","175.561.457,06","4.187","35.072.151,64"
"01.07.2021","TZH","ZİRAAT PORTFÖY TZH SERBEST ÖZEL FON","1,255953","2.980.998.750,00","1","3.743.993.850,86"
"01.07.2021","TZL","ZİRAAT PORTFÖY PARA PİYASASI FONU","0,025693","95.748.735.520,28","64.293","2.460.027.595,21"
"01.07.2021","TZP","TACİRLER PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST ÖZEL FON","1,132341","48.985.847,00","11","55.468.699,56"
"01.07.2021","TZT","ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU","0,033958","1.536.489.704,95","3.067","52.175.586,88"
"01.07.2021","TZV","ZİRAAT PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","199,834761","23.114.040,50","183.428","4.618.988.754,57"
"01.07.2021","UAP","ÜNLÜ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON","8,860264","537.728,00","1","4.764.412,25"
"01.07.2021","UJA","ÜNLÜ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON","0,000000","0,00","0","0,00"
"01.07.2021","UPD","ÜNLÜ PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON","3,206347","9.593.543,00","47","30.760.232,21"
"01.07.2021","UPH","ÜNLÜ PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","2,380112","11.909.303,00","496","28.345.479,91"
"01.07.2021","UPP","ÜNLÜ PORTFÖY PARA PİYASASI FONU","1,288389","41.393.370,00","330","53.330.762,73"
"01.07.2021","UPS","ÜNLÜ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) ÖZEL FON","9,928464","2.031.795,00","1","20.172.602,82"
"01.07.2021","USY","ÜNLÜ PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON","0,024998","1.358.215.756,87","60","33.952.488,07"
"01.07.2021","VFK","ZİRAAT PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","1,134057","95.238.451,00","587","108.005.787,73"
"01.07.2021","VKR","ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","0,000000","0,00","0","0,00"
"01.07.2021","VKT","ZİRAAT PORTFÖY VAKIFBANK KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,025130","28.616.408.745,00","35.085","719.134.254,56"
"01.07.2021","VK6","ZİRAAT PORTFÖY VAKIFBANK PARA PİYASASI FONU","0,762226","3.803.533.598,00","81.742","2.899.151.629,68"
"01.07.2021","YAC","YAPI KREDİ PORTFÖY İKİNCİ FON SEPETİ FONU","2,079625","978.836.250,00","8.168","2.035.612.233,01"
"01.07.2021","YAK","YAPI KREDİ PORTFÖY KARMA FON","0,678135","379.486.160,45","125.017","257.343.031,16"
"01.07.2021","YAN","YAPI KREDİ PORTFÖY BİRİNCİ FON SEPETİ FONU","2,437620","604.618.167,00","5.202","1.473.829.090,92"
"01.07.2021","YAR","İŞ PORTFÖY RESAN DEĞİŞKEN ÖZEL FON","2,244411","34.000.000,00","1","76.309.962,52"
"01.07.2021","YAS","YAPI KREDİ PORTFÖY KOÇ HOLDİNG İŞTİRAK VE HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","1,534567","932.999.192,00","7.176","1.431.750.094,62"
"01.07.2021","YAY","YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU","177,433313","13.618.015,00","15.164","2.416.289.512,56"
"01.07.2021","YBE","YAPI KREDİ PORTFÖY EUROBOND (DOLAR) BORÇLANMA ARAÇLARI FONU","0,260231","11.289.007.110,00","7.913","2.937.746.726,25"
"01.07.2021","YBP","YAPI KREDİ PORTFÖY PY BİRİNCİ DEĞİŞKEN ÖZEL FON","1,753585","129.865.850,00","69","227.730.795,88"
"01.07.2021","YBS","YAPI KREDİ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,028398","28.913.089.081,00","4.874","821.060.428,77"
"01.07.2021","YCK","YAPI KREDİ PORTFÖY CİHANGİR SERBEST FON","1,069730","118.737.469,00","98","127.017.079,16"
"01.07.2021","YCL","ATA PORTFÖY BEŞİNCİ SERBEST FON","0,920561","105.501.969,00","8","97.120.987,85"
"01.07.2021","YCS","AZİMUT PORTFÖY MYRA SERBEST (DÖVİZ) ÖZEL FON","9,462871","64.654.179,00","1","611.814.187,03"
"01.07.2021","YCY","İSTANBUL PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","0,000000","0,00","0","0,00"
"01.07.2021","YDI","YAPI KREDİ PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,036761","5.140.146.940,00","2.388","188.956.233,47"
"01.07.2021","YDK","YAPI KREDİ PORTFÖY ÇALIŞAN HESAP KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,024054","3.555.178.816,00","58.467","85.515.610,52"
"01.07.2021","YDP","YAPI KREDİ PORTFÖY PY ÜÇÜNCÜ DEĞİŞKEN ÖZEL FON","0,030397","37.478.473.675,00","105","1.139.248.725,77"
"01.07.2021","YEF","YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,077407","1.565.771.158,92","3.132","121.201.775,20"
"01.07.2021","YFV","YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","0,020696","1.430.826.713,00","1.417","29.612.956,90"
"01.07.2021","YHP","YAPI KREDİ PORTFÖY PY PARA PİYASASI ÖZEL FONU","1,050995","100.000.000,00","1","105.099.466,40"
"01.07.2021","YHS","YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,055689","47.480.790,00","2.165","97.605.728,59"
"01.07.2021","YHT","YAPI KREDİ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,087220","3.925.908.766,00","92.116","342.415.917,81"
"01.07.2021","YHZ","YAPI KREDİ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON)","0,861545","23.958.108,00","1.471","20.640.980,02"
"01.07.2021","YJA","YAPI KREDİ PORTFÖY PY ALSANCAK SERBEST ( DÖVİZ) ÖZEL FON","8,912942","6.975.730,00","4","62.174.275,17"
"01.07.2021","YJO","YAPI KREDİ PORTFÖY ODEABANK ÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON","8,832338","8.633.969,00","159","76.258.131,24"
"01.07.2021","YJY","YAPI KREDİ PORTFÖY YENİKÖY SERBEST (DÖVİZ) FON","8,717506","27.453.886,00","133","239.329.420,40"
"01.07.2021","YKS","YAPI KREDİ PORTFÖY İSTANBUL SERBEST FON","0,046558","824.799.611,00","46","38.400.650,08"
"01.07.2021","YKT","YAPI KREDİ PORTFÖY ALTIN FONU","0,068715","26.245.764.768,00","17.641","1.803.479.982,10"
"01.07.2021","YLB","YAPI KREDİ PORTFÖY PARA PİYASASI FONU","0,346332","11.067.192.281,00","255.979","3.832.923.706,56"
"01.07.2021","YMM","YAPI KREDİ PORTFÖY EMİRGAN SERBEST (DÖVİZ) FON","9,369273","6.955.884,00","45","65.171.575,24"
"01.07.2021","YOA","YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU","10,998404","60.721.291,00","294","667.837.292,80"
"01.07.2021","YOP","YAPI KREDİ PORTFÖY ODEABANK İKİNCİ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.07.2021","YOT","YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","8,425559","15.795.125,01","8.930","133.082.753,23"
"01.07.2021","YPF","YAPI KREDİ PORTFÖY YEDİTEPE SERBEST FON","2,209522","9.470.373,00","12","20.924.994,95"
"01.07.2021","YPK","YAPI KREDİ PORTFÖY GALATA SERBEST FON","2,285892","86.171.777,00","50","196.979.345,87"
"01.07.2021","YPL","YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON","10,079605","185.409.237,00","1.115","1.868.851.963,67"
"01.07.2021","YPP","YAPI KREDİ PORTFÖY PY KUZGUNCUK SERBEST ÖZEL FON","2,113496","120.151.208,00","1","253.939.115,08"
"01.07.2021","YPV","YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU","1,371756","1.484.095.720,00","3.886","2.035.817.688,70"
"01.07.2021","YPZ","YAPI KREDİ PORTFÖY PY LEVENT SERBEST ÖZEL FON","1,053857","50.070.960,00","1","52.767.628,68"
"01.07.2021","YRF","YAPI KREDİ PORTFÖY ODEABANK İKİNCİ SERBEST(DÖVİZ)ÖZEL FON","9,140541","4.909.578,00","76","44.876.197,70"
"01.07.2021","YRO","YAPI KREDİ PORTFÖY ODEABANK SERBEST (DÖVİZ)ÖZEL FON","8,610494","8.799.568,00","135","75.768.625,78"
"01.07.2021","YSF","YAPI KREDİ PORTFÖY DRAGOS SERBEST  FON","1,315236","10.835.932,00","7","14.251.804,07"
"01.07.2021","YSU","YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON","0,023189","789.926.525,00","1.374","18.317.801,55"
"01.07.2021","YTD","YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU","0,104252","2.449.830.170,00","4.782","255.400.721,78"
"01.07.2021","YYB","YAPI KREDİ PORTFÖY BEBEK SERBEST (DÖVİZ) FON","0,000000","0,00","0","0,00"
"01.07.2021","YZF","YAPI KREDİ PORTFÖY PY ERENKÖY  SERBEST (DÖVIZ) ÖZEL FON","9,355172","43.074.353,00","1","402.967.994,04"
"01.07.2021","YZG","YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU","1,163549","217.437.703,00","7.812","252.999.328,86"
"01.07.2021","YZH","TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)","0,771704","23.463.936,00","248","18.107.210,79"
"01.07.2021","YZK","YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON","1,284399","150.102.126,00","377","192.791.053,08"
"01.07.2021","ZAY","KT PORTFÖY SEPET HESAP PARA PİYASASI KATILIM FONU","1,137011","287.095.611,00","1.634","326.430.962,64"
"01.07.2021","ZBD","ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON","98,779717","142.490,84","1.291","14.075.205,77"
"01.07.2021","ZDD","ZİRAAT PORTFÖY BİRİNCİ DEĞİŞKEN FON","1,205884","9.133.312,00","322","11.013.717,59"
"01.07.2021","ZDZ","ZİRAAT PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON","1,188626","1.724.206,00","210","2.049.435,75"
"01.07.2021","ZJB","ZİRAAT PORTFÖY BİRİNCİ SERBEST FON","1,006460","1.036.949.499,00","2","1.043.647.987,81"
"01.07.2021","ZJR","ZİRAAT PORTFÖY TÜRK REASÜRANS SERBEST ÖZEL FON","1,003455","50.000.000,00","1","50.172.770,39"
"01.07.2021","ZJT","ZİRAAT PORTFÖY DURU SERBEST (DÖVİZ) ÖZEL FON","8,700859","16.121.513,00","1","140.271.017,27"
"01.07.2021","ZPC","ZİRAAT PORTFÖY FON SEPETİ FONU","2,294597","9.571.283,00","1.067","21.962.240,40"
"01.07.2021","ZPE","ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,827386","25.739.928,84","2.423","72.776.721,57"
"01.07.2021","ZPF","ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)","3,402488","22.115.646,00","1.776","75.248.220,41"
"01.07.2021","ZPG","ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU","2,056880","49.090.492,18","2.224","100.973.252,54"
"01.07.2021","ZPJ","ZİRAAT PORTFÖY KATILIM SERBEST FON","0,000000","0,00","1","0,00"
"01.07.2021","ZPK","ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM FONU","1,760235","398.656.089,00","7.344","701.728.482,02"
