"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"01.03.2021","AAK","ATA PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON","4,350070","20.780.356,00","397","90.396.002,49"
"01.03.2021","AAL","ATA PORTFÖY PARA PİYASASI FONU","0,648853","483.314.085,00","3.452","313.599.902,53"
"01.03.2021","AAS","ATA PORTFÖY FON SEPETİ SERBEST FONU","3,354968","22.513.151,00","62","75.530.895,06"
"01.03.2021","AAV","ATA PORTFÖY İKİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","4,521192","47.055.023,00","122","212.744.809,35"
"01.03.2021","ABU","AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON","0,021515","253.585.948,00","100","5.456.026,42"
"01.03.2021","ACC","İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN)","2,725236","5.617.718,00","180","15.309.605,47"
"01.03.2021","ACD","İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON","0,425821","59.084.080,00","327","25.159.255,11"
"01.03.2021","ACK","İSTANBUL PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","0,059184","401.935.860,57","79","23.788.122,05"
"01.03.2021","ACN","İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON","1,772081","52.780.166,00","17","93.530.742,45"
"01.03.2021","ACU","İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON","8,944885","10.163.007,00","49","90.906.925,34"
"01.03.2021","ACZ","İSTANBUL PORTFÖY HİTİT SERBEST FON","1,977222","24.631.770,00","5","48.702.476,63"
"01.03.2021","ADE","AK PORTFÖY DEĞİŞKEN FON","0,190606","1.268.921.989,00","28.129","241.864.641,94"
"01.03.2021","ADP","AK PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,095437","408.718.881,00","1.660","39.006.785,59"
"01.03.2021","AED","ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON","10,349251","6.974.558,00","582","72.181.450,76"
"01.03.2021","AES","AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU","0,012468","23.713.411.404,00","6.443","295.651.915,63"
"01.03.2021","AFA","AK PORTFÖY  AMERİKA YABANCI HİSSE SENEDİ FONU","0,107388","1.332.803.073,00","4.070","143.127.131,05"
"01.03.2021","AFO","AK PORTFÖY ALTIN FONU","0,093481","6.232.225.877,00","14.599","582.592.485,59"
"01.03.2021","AFS","AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU","0,044460","3.765.360.886,00","4.161","167.409.734,24"
"01.03.2021","AFT","AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU","0,084560","18.559.104.946,00","28.934","1.569.351.958,80"
"01.03.2021","AFV","AK PORTFÖY  AVRUPA YABANCI HİSSE SENEDİ FONU","0,056037","1.536.658.202,00","1.680","86.110.217,95"
"01.03.2021","AGC","AK PORTFÖY AGI DEĞİŞKEN FON","1,336828","62.792.024,00","802","83.942.145,20"
"01.03.2021","AHI","ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN)","2,116397","8.753.137,00","90","18.525.111,05"
"01.03.2021","AHN","ATLAS PORTFÖY SERBEST(DÖVİZ)FON","8,722396","2.957.025,00","22","25.792.341,74"
"01.03.2021","AHU","ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","1,814938","48.329.781,00","522","87.715.563,61"
"01.03.2021","AHV","AZİMUT PYŞ DENGELİ SERBEST FON","2,171351","110.953.916,00","240","240.919.902,64"
"01.03.2021","AHZ","AZİMUT PYŞ ATAK SERBEST FON","2,351304","12.369.475,00","49","29.084.396,54"
"01.03.2021","AIG","AZİMUT PORTFÖY İA SERBEST ÖZEL FON","2,925147","8.598.970,00","10","25.153.250,87"
"01.03.2021","AIH","AK PORTFÖY RTH SERBEST ÖZEL FON","1,625239","58.716.646,00","4","95.428.581,27"
"01.03.2021","AII","AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON","10,075090","5.438.400,00","3","54.792.370,84"
"01.03.2021","AIM","AK PORTFÖY MİMKA SERBEST ÖZEL FON","1,787857","43.367.680,00","4","77.535.212,92"
"01.03.2021","AIR","AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON","17,465645","10.823.072,00","1","189.031.932,27"
"01.03.2021","AIS","AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","0,021116","817.753.923,00","1.330","17.267.925,18"
"01.03.2021","AJE","AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON","8,187605","65.748.168,00","222","538.320.060,93"
"01.03.2021","AJK","AK PORTFÖY İKINCI SERBEST (DÖVIZ) FON","8,842893","107.426.419,00","475","949.960.343,37"
"01.03.2021","AJL","AK PORTFÖY BEŞİNCİ SERBEST (DÖVIZ) FON","7,370247","116.681.697,00","724","859.972.912,87"
"01.03.2021","AJN","AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON","8,007639","49.717.375,00","457","398.118.792,96"
"01.03.2021","AKE","AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU","0,065733","7.955.552.435,00","6.354","522.939.085,23"
"01.03.2021","AKU","AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,084884","520.063.170,00","3.861","44.145.225,96"
"01.03.2021","AK2","AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,238716","179.183.547,00","10.444","42.773.910,80"
"01.03.2021","AK3","AK PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","3,015499","81.032.331,00","2.077","244.352.880,61"
"01.03.2021","ALC","AK PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,029713","1.306.637.080,00","4.182","38.823.680,21"
"01.03.2021","ALE","AK PORTFÖY PARA PIYASASI FONU","2,434603","1.098.109.893,00","31.912","2.673.461.280,68"
"01.03.2021","ANL","AK PORTFÖY ALTERNATİF BANK PARA PİYASASI FONU","6,526497","11.463.948,00","3.225","74.819.420,17"
"01.03.2021","ANZ","ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON","2,583956","11.813.555,00","18","30.525.711,71"
"01.03.2021","AN1","STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON","9,077272","230.481,54","96","2.092.143,67"
"01.03.2021","AOY","AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU","0,101519","1.237.750.789,00","8.775","125.655.801,68"
"01.03.2021","APJ","AK PORTFÖY DÖRDÜNCÜ FON SEPETİ FONU","1,592756","46.053.129,00","449","73.351.402,67"
"01.03.2021","APP","AK PORTFÖY P1 SERBEST ÖZEL FON","3,252396","26.880.245,00","2","87.425.199,43"
"01.03.2021","APT","AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU","0,051502","953.826.606,00","11.929","49.123.694,92"
"01.03.2021","ARE","İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU","0,044169","327.885.944,00","1.242","14.482.408,84"
"01.03.2021","ARF","AK PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON","2,216380","26.041.489,00","16","57.717.834,18"
"01.03.2021","ARL","AK PORTFÖY BİRİNCİ FON SEPETİ FONU","2,313012","1.114.774.561,00","9.025","2.578.487.242,23"
"01.03.2021","ARM","AK PORTFÖY İKİNCİ FON SEPETİ FONU","2,451969","354.810.035,00","3.635","869.983.213,19"
"01.03.2021","ARP","AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON","2,344407","134.799.021,00","1","316.023.817,38"
"01.03.2021","ATJ","AZİMUT PORTFÖY ÇINAR SERBEST ÖZEL FON","1,105501","136.985.258,00","3","151.437.295,55"
"01.03.2021","AUT","ATA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","2,456975","671.118,00","20","1.648.920,33"
"01.03.2021","AVC","ATA PORTFÖY İKİNCİ SERBEST FONU","1,400182","11.361.921,00","49","15.908.759,19"
"01.03.2021","AVT","AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","44,242709","12.327.046,00","17.936","545.381.909,50"
"01.03.2021","AVZ","AK PORTFÖY SERBEST ( DÖVİZ ) FONU","8,899874","18.534.831,00","46","164.957.668,23"
"01.03.2021","AYA","ATA PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","2,501393","27.968.495,00","352","69.960.189,05"
"01.03.2021","AYR","AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,025454","20.870.542.850,00","11.057","531.244.452,26"
"01.03.2021","AZF","AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI ÖZEL FONU","0,028921","5.649.076.403,00","15","163.376.062,43"
"01.03.2021","AZJ","AZİMUT PYŞ STRATEJİ-1 SERBEST FON","2,010298","287.088.127,00","341","577.132.797,95"
"01.03.2021","AZV","AZİMUT PYŞ BKS SERBEST ÖZEL FON","2,702963","268.430.993,00","4","725.559.071,49"
"01.03.2021","AZZ","AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","1,00"
"01.03.2021","BGP","AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","1,096669","15.520.951,00","62","17.021.344,87"
"01.03.2021","CEY","İŞ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"01.03.2021","CTF","İŞ PORTFÖY ASSG SERBEST ÖZEL FON","0,997313","12.300.368,00","1","12.267.317,90"
"01.03.2021","CTG","İŞ PORTFÖY FEFON SERBEST  ÖZEL FON","0,991149","107.823.962,00","2","106.869.573,55"
"01.03.2021","CTM","İŞ PORTFÖY KEFON SERBEST ÖZEL FON","0,981564","105.983.679,00","2","104.029.730,80"
"01.03.2021","CTP","İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"01.03.2021","CTV","İŞ PORTFÖY MHA SERBEST ÖZEL FON","1,102025","36.243.204,00","2","39.940.916,61"
"01.03.2021","DAH","DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,289471","100.955.000,00","303","29.223.534,34"
"01.03.2021","DAI","DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON","9,951544","4.236.294,00","5","42.157.667,69"
"01.03.2021","DAT","DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON","9,975128","3.198.835,00","5","31.908.789,99"
"01.03.2021","DAZ","DENİZ PORTFÖY TÜRKIZ SERBEST(DÖVİZ) ÖZEL FON","0,891138","8.704.694,00","3","7.757.082,66"
"01.03.2021","DBA","DENİZ PORTFÖY ALTIN FONU","0,050756","2.357.125.100,00","8.528","119.637.523,83"
"01.03.2021","DBB","DENİZ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,026888","103.215.600,00","191","2.775.212,36"
"01.03.2021","DBG","DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU","0,054486","2.338.240.000,00","5","127.401.467,30"
"01.03.2021","DBH","DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU","0,038917","1.659.966.600,00","1.179","64.600.964,94"
"01.03.2021","DBK","DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,022967","7.543.353.198,00","99.424","173.248.625,63"
"01.03.2021","DBP","DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,044596","519.667.600,00","372","23.175.089,12"
"01.03.2021","DBZ","DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,025848","2.214.894.100,00","540","57.251.265,55"
"01.03.2021","DCP","DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON","7,761548","5.064.657,00","1","39.309.579,45"
"01.03.2021","DDA","DENİZ PORTFÖY ALTINCI SERBEST FON","1,152269","25.583.922,00","43","29.479.553,40"
"01.03.2021","DDC","DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON","1,181941","5.835.984,00","19","6.897.787,80"
"01.03.2021","DDE","DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON","9,097539","5.668.660,00","1","51.570.854,83"
"01.03.2021","DDF","DENİZ PORTFÖY DİNAMO SERBEST FON","1,431587","12.222.419,00","33","17.497.462,07"
"01.03.2021","DDP","DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON","8,896867","1.210.806,00","1","10.772.379,61"
"01.03.2021","DDS","DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON","3,099261","6.084.075,00","1","18.856.138,54"
"01.03.2021","DFG","DENİZ PORTFÖY EGE SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFK","DENİZ PORTFÖY HLC SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFL","DENİZ PORTFÖY OLMİ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFR","DENİZ PORTFÖY ARSLAN SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFS","DENİZ PORTFÖY FRS SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFV","DENİZ PORTFÖY MERT SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DFZ","DENİZ PORTFÖY LARA SERBEST ÖZEL FON","1,022484","81.949.209,00","1","83.791.736,96"
"01.03.2021","DGH","ATA PORTFÖY ÜÇÜNCÜ SERBEST FONU","1,776511","43.916.515,00","15","78.018.179,01"
"01.03.2021","DKF","DENİZ PORTFÖY INND SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DLY","DENİZ PORTFÖY PARA PİYASASI FONU","1,078773","2.450.037.611,00","232.641","2.643.035.582,36"
"01.03.2021","DNO","DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON","10,321709","1.012.104,00","3","10.446.642,81"
"01.03.2021","DOB","DENİZ PORTFÖY TÜRKİZ SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DOF","DENİZ PORTFÖY KUZEY SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DOS","DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON","6,489951","31.077.837,00","1","201.693.648,05"
"01.03.2021","DPA","DENİZ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON","8,927856","18.551.371,00","1","165.623.965,28"
"01.03.2021","DPB","DENİZ PORTFÖY SERBEST (DÖVİZ) FON","2,306376","284.321.365,00","383","655.751.980,56"
"01.03.2021","DPC","DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON","10,610099","5.636.004,00","1","59.798.561,46"
"01.03.2021","DPE","DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON","2,436192","65.456.679,00","1","159.465.027,54"
"01.03.2021","DPG","DENİZ PORTFÖY ESMER SERBEST (DÖVİZ) ÖZEL FON","10,030563","5.365.067,00","2","53.814.643,17"
"01.03.2021","DPI","DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON","1,179337","182.962.846,00","255","215.774.774,13"
"01.03.2021","DPK","DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU","1,690321","3.408.344,00","200","5.761.194,93"
"01.03.2021","DPL","DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON","11,486100","9.898.646,00","1","113.696.838,90"
"01.03.2021","DPN","DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON","9,359489","5.222.630,00","1","48.881.146,48"
"01.03.2021","DPP","DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON","10,981701","27.478.339,00","2","301.758.912,42"
"01.03.2021","DPT","DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )","1,664710","2.831.983,00","490","4.714.431,45"
"01.03.2021","DPU","DENİZ PORFÖY TUAL SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","1","0,00"
"01.03.2021","DPV","DENİZ PORTFÖY ENDA SERBEST ÖZEL FON","2,150519","12.721.767,00","1","27.358.399,69"
"01.03.2021","DPZ","DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON","8,744070","1.261.386,00","1","11.029.647,97"
"01.03.2021","DRR","DENİZ PORTFÖY REYHAN SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DRS","DENİZ PORTFÖY GÜL SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DSC","DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DSD","DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON","9,817901","7.461.966,00","88","73.260.841,42"
"01.03.2021","DSM","DENİZ PORTFÖY MERT SERBEST (DÖVİZ) ÖZEL FON","9,019054","5.517.582,00","2","49.763.370,34"
"01.03.2021","DSP","DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU","1,803653","22.100.301,00","290","39.861.271,80"
"01.03.2021","DSS","DENİZ PORTFÖY BADE SERBEST ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DTT","DENİZ PORTFÖY SSM SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","DZE","DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","0,091596","138.135.700,00","617","12.652.677,80"
"01.03.2021","DZM","DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON","8,262244","11.656.937,00","61","96.312.452,78"
"01.03.2021","DZT","DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU","0,845795","8.926.500,00","350","7.549.990,83"
"01.03.2021","DZZ","DENİZ PORTFÖY ECEM SERBEST (DÖVİZ) ÖZEL FON","1,883010","20.000,00","1","37.660,19"
"01.03.2021","EBD","GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON","0,027434","124.180.407,00","106","3.406.762,90"
"01.03.2021","ECA","GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,154163","18.907.071,00","104","2.914.767,34"
"01.03.2021","ECB","GLOBAL MD PORTFÖY PARA PİYASASI FONU","10,056904","18.138.462,00","2.732","182.416.766,32"
"01.03.2021","ECT","GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU","0,046393","47.088.413,00","139","2.184.575,86"
"01.03.2021","ECV","GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,097663","365.292.552,00","3.342","35.675.457,93"
"01.03.2021","EC2","GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","6,317559","387.387,31","134","2.447.342,17"
"01.03.2021","EIB","QİNVEST PORTFÖY DEĞİŞKEN FON","0,076547","1.256.863.370,00","785","96.209.479,85"
"01.03.2021","EIC","QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU","0,023308","2.684.664.334,00","214","62.573.281,18"
"01.03.2021","EID","QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)","0,121928","99.705.687,00","205","12.156.881,24"
"01.03.2021","EIL","QİNVEST PORTFÖY PARA PİYASASI FONU","0,917384","8.610.590,00","237","7.899.217,61"
"01.03.2021","EKF","QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU","0,019666","3.306.091.585,07","195","65.018.501,88"
"01.03.2021","ELZ","QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","1,146340","15.689.682,00","77","17.985.704,29"
"01.03.2021","EMS","İŞ PORTFÖY EMSA SERBEST ÖZEL FON","0,000000","0,00","1","0,00"
"01.03.2021","ESG","MÜKAFAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON","1,081046","117.049.857,00","175","126.536.313,74"
"01.03.2021","FBN","FİBA PORTFÖY SAFİR SERBEST FON","1,025441","4.000.000,00","2","4.101.762,77"
"01.03.2021","FBV","İŞ PORTFÖY MODEL SERBEST FON","0,981174","13.472.758,00","40","13.219.120,55"
"01.03.2021","FBZ","FİBA PORTFÖY ROTA SERBEST FON","1,027991","5.000.000,00","1","5.139.952,60"
"01.03.2021","FCV","FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON","1,777495","36.398.325,00","351","64.697.839,72"
"01.03.2021","FDO","QNB FİNANS PORTFÖY SULTAN SERBEST(DÖVİZ) ÖZEL FON","6,887549","2.658.500,00","1","18.310.550,18"
"01.03.2021","FFD","FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU","0,010287","662.561.000,00","32","6.816.065,26"
"01.03.2021","FFH","QNB FİNANS PORTFÖY ÇOKLU VARLIK KATILIM FONU","1,008317","11.985.016,00","115","12.084.697,50"
"01.03.2021","FFO","QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON","7,614053","3.086.678,00","7","23.502.129,70"
"01.03.2021","FFP","QNB FİNANS PORTFÖY FON SEPETİ FONU","1,008387","113.381.684,00","1.076","114.332.563,55"
"01.03.2021","FFS","FİBA PORTFÖY SERBEST (DÖVİZ) FON","8,351983","9.013.670,00","76","75.282.014,19"
"01.03.2021","FIB","FİBA PORTFÖY ALTIN FONU","0,034669","3.423.932.060,14","2.324","118.702.736,95"
"01.03.2021","FID","FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON","0,122221","684.190.902,00","743","83.622.608,31"
"01.03.2021","FIL","FİBA PORTFÖY PARA PİYASASI FONU","0,063393","24.954.722.307,00","8.556","1.581.948.166,79"
"01.03.2021","FIT","FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU","0,075560","167.828.119,00","144","12.681.066,73"
"01.03.2021","FI3","QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU","179,428364","227.291,16","10.175","40.782.481,13"
"01.03.2021","FI5","QNB FINANS PORTFÖY PARA PIYASASI FONU","131,800764","10.662.077,31","14.446","1.405.269.937,48"
"01.03.2021","FNO","QNB FINANS PORTFÖY BIRINCI DEĞIŞKEN FON","0,025897","37.171.557.887,04","3.226","962.649.493,99"
"01.03.2021","FPE","FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU","8,613516","6.474.966,00","914","55.772.221,48"
"01.03.2021","FPH","FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","2,984126","13.066.827,00","444","38.993.060,79"
"01.03.2021","FPK","FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU","0,019398","3.094.373.338,00","660","60.024.274,34"
"01.03.2021","FPZ","QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","8,757584","25.534.903,00","419","223.624.063,09"
"01.03.2021","FRA","AZIMUT PORTFÖY MAB SERBEST ÖZEL FON","3,112745","16.108.246,00","1","50.140.867,36"
"01.03.2021","FRZ","AZİMUT PORTFÖY FRZ SERBEST ÖZEL FON","1,583250","13.750.799,00","2","21.770.949,59"
"01.03.2021","FSF","FİBA PORTFÖY KISA VADELİ SERBEST FON","1,139481","41.309.817,00","67","47.071.744,41"
"01.03.2021","FSK","QNB FİNANS PORTFÖY KISA VADELİ SERBEST FON","1,086728","51.318.472,00","142","55.769.221,33"
"01.03.2021","FUB","QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU","0,089387","1.339.261.707,00","1.033","119.712.570,01"
"01.03.2021","FUP","QNB FİNANS PORTFÖY BAYSAN SERBEST (DÖVİZ) ÖZEL FON","9,584068","10.298.118,00","1","98.697.858,57"
"01.03.2021","FUR","QNB FİNANS PORTFÖY ŞEDELE SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"01.03.2021","FVS","QNB FİNANS PORTFÖY VİZYON SERBEST (DÖVİZ) ÖZEL FON","8,632369","6.811.632,00","2","58.800.523,48"
"01.03.2021","FYA","İSTANBUL PORTFÖY ARK II SERBEST FON","0,002664","64.560.945.400,00","112","171.992.239,82"
"01.03.2021","FYB","AZİMUT PYŞ EB SERBEST ( DÖVİZ ) ÖZEL FON","9,424648","3.548.862,00","5","33.446.773,39"
"01.03.2021","FYD","QNB FINANS PORTFÖY BIRINCI HISSE SENEDI FONU (HISSE SENEDI YOĞUN FON)","0,765692","57.085.800,08","813","43.710.166,72"
"01.03.2021","FYF","STRATEJİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN)","0,021567","448.307.235,00","6","9.668.596,94"
"01.03.2021","FYG","AZİMUT PORTFÖY ÖPY SERBEST ( DÖVİZ ) ÖZEL FON","1,926921","72.114.621,00","58","138.959.149,02"
"01.03.2021","FYH","AZİMUT PYŞ SERBEST ( DÖVİZ ) FON","9,429391","9.909.231,00","67","93.438.017,42"
"01.03.2021","FYI","AZİMUT PORTFÖY 4.0 SERBEST FON","1,680376","136.553.192,00","45","229.460.675,62"
"01.03.2021","FYM","AZİMUT PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON","0,050681","1.096.691.908,00","1","55.580.965,21"
"01.03.2021","FYO","QNB FINANS PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","0,220393","489.402.117,51","916","107.860.691,99"
"01.03.2021","FYT","QNB FINANS PORTFÖY KISA VADELI BORÇLANMA ARAÇLARI FONU","0,077665","4.182.969.216,37","97.603","324.871.078,10"
"01.03.2021","FZP","FİBA PORTFÖY SERBEST FON","1,064813","136.689.842,00","194","145.549.053,27"
"01.03.2021","GAE","GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,041775","808.047.881,00","3.088","33.756.556,78"
"01.03.2021","GAF","GEDİK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,111074","91.659.500,00","231","10.180.986,18"
"01.03.2021","GAG","GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON","2,309241","6.775.162,00","18","15.645.479,48"
"01.03.2021","GAH","GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON","1,660608","122.875.598,00","1.504","204.048.225,09"
"01.03.2021","GAK","GEDİK PORTFÖY KARMA FON","1,178759","13.233.600,00","243","15.599.228,84"
"01.03.2021","GAL","GARANTİ PORTFÖY İKİNCİ PARA PİYASASI FONU","73,813702","15.461.484,00","20.090","1.141.269.379,39"
"01.03.2021","GAN","GEDİK PORTFÖY ALFON SERBEST FON","1,289918","2.202.746,00","4","2.841.362,66"
